cluster,acc_mag_p95,accY_mean,accY_std,accY_rate_below_neg3,accY_rate_above_pos3,accX_std,jerk_std,gyroX_std,gyroY_std,gyroZ_std,spectral_energy_ratio_0.2_0.8hz,gyro_mag_std,size
0,1.2504301422635529,-0.48989275570112484,0.98038505425865,0.7053601170585434,0.4380140166728039,1.0175005180108847,1.040020062353391,0.6017106273231012,0.7241759800147438,0.8315725775252217,-0.4806271623748786,0.7507521899513754,48
1,-0.45470186991401934,0.17814282025495443,-0.35650365609405427,-0.2564945880212885,-0.15927782424465595,-0.37000018836759435,-0.37818911358305085,-0.21880386448112749,-0.2633367200053616,-0.3023900281909895,0.17477351359086535,-0.2730007963459547,132
